order_details_id;order_id;pizza_id;order_date;order_time;unit_price;total_price;pizza_size;pizza_category;pizza_ingredients;pizza_name;lead_time
1985;883;classic_dlx_s;2015-01-15 00:00:00;16:56:05;12;12;S;Classic;Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon;The Classic Deluxe Pizza;2015-01-15 17:12:05
1986;883;hawaiian_s;2015-01-15 00:00:00;16:56:05;10,5;10,5;S;Classic;Sliced Ham, Pineapple, Mozzarella Cheese;The Hawaiian Pizza;2015-01-15 17:10:50
1987;883;prsc_argla_s;2015-01-15 00:00:00;16:56:05;12,5;12,5;S;Supreme;Prosciutto di San Daniele, Arugula, Mozzarella Cheese;The Prosciutto and Arugula Pizza;2015-01-15 17:17:47
1988;884;hawaiian_s;2015-01-15 00:00:00;16:57:15;10,5;10,5;S;Classic;Sliced Ham, Pineapple, Mozzarella Cheese;The Hawaiian Pizza;2015-01-15 17:09:09
1989;885;mexicana_m;2015-01-15 00:00:00;16:57:55;16;16;M;Veggie;Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic;The Mexicana Pizza;2015-01-15 17:15:53
1990;885;sicilian_s;2015-01-15 00:00:00;16:57:55;12,25;12,25;S;Supreme;Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic;The Sicilian Pizza;2015-01-15 17:14:55
1991;885;spicy_ital_m;2015-01-15 00:00:00;16:57:55;16,5;16,5;M;Supreme;Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic;The Spicy Italian Pizza;2015-01-15 17:09:05
1992;885;the_greek_xl;2015-01-15 00:00:00;16:57:55;25,5;25,5;XL;Classic;Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions;The Greek Pizza;2015-01-15 17:13:22
1993;886;mediterraneo_l;2015-01-15 00:00:00;17:05:35;20,25;20,25;L;Veggie;Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions;The Mediterranean Pizza;2015-01-15 17:21:53
1994;886;sicilian_s;2015-01-15 00:00:00;17:05:35;12,25;12,25;S;Supreme;Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic;The Sicilian Pizza;2015-01-15 17:28:46
1995;886;spicy_ital_l;2015-01-15 00:00:00;17:05:35;20,75;20,75;L;Supreme;Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic;The Spicy Italian Pizza;2015-01-15 17:25:21
1996;887;pepperoni_l;2015-01-15 00:00:00;17:13:58;15,25;15,25;L;Classic;Mozzarella Cheese, Pepperoni;The Pepperoni Pizza;2015-01-15 17:32:01
1997;887;spicy_ital_m;2015-01-15 00:00:00;17:13:58;16,5;16,5;M;Supreme;Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic;The Spicy Italian Pizza;2015-01-15 17:27:00
1998;888;sicilian_m;2015-01-15 00:00:00;17:14:27;16,25;16,25;M;Supreme;Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic;The Sicilian Pizza;2015-01-15 17:29:09
1999;888;soppressata_s;2015-01-15 00:00:00;17:14:27;12,5;12,5;S;Supreme;Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic;The Soppressata Pizza;2015-01-15 17:33:50
2000;889;bbq_ckn_l;2015-01-15 00:00:00;17:27:51;20,75;20,75;L;Chicken;Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce;The Barbecue Chicken Pizza;2015-01-15 17:50:09
2001;890;four_cheese_m;2015-01-15 00:00:00;17:32:25;14,75;14,75;M;Veggie;Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic;The Four Cheese Pizza;2015-01-15 17:48:40
2002;891;spin_pesto_l;2015-01-15 00:00:00;17:43:34;20,75;20,75;L;Veggie;Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce;The Spinach Pesto Pizza;2015-01-15 18:02:10
2003;892;four_cheese_l;2015-01-15 00:00:00;18:04:29;17,95;17,95;L;Veggie;Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic;The Four Cheese Pizza;2015-01-15 18:20:57
2004;892;mediterraneo_l;2015-01-15 00:00:00;18:04:29;20,25;20,25;L;Veggie;Spinach, Artichokes, Kalamata Olives, Sun-dried Tomatoes, Feta Cheese, Plum Tomatoes, Red Onions;The Mediterranean Pizza;2015-01-15 18:16:58
2005;893;four_cheese_l;2015-01-15 00:00:00;18:15:22;17,95;17,95;L;Veggie;Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic;The Four Cheese Pizza;2015-01-15 18:33:09
2006;894;napolitana_s;2015-01-15 00:00:00;18:17:26;12;12;S;Classic;Tomatoes, Anchovies, Green Olives, Red Onions, Garlic;The Napolitana Pizza;2015-01-15 18:39:18
2007;895;bbq_ckn_l;2015-01-15 00:00:00;18:18:11;20,75;20,75;L;Chicken;Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce;The Barbecue Chicken Pizza;2015-01-15 18:30:08
2008;895;hawaiian_l;2015-01-15 00:00:00;18:18:11;16,5;16,5;L;Classic;Sliced Ham, Pineapple, Mozzarella Cheese;The Hawaiian Pizza;2015-01-15 18:33:14
2009;895;pepperoni_s;2015-01-15 00:00:00;18:18:11;9,75;9,75;S;Classic;Mozzarella Cheese, Pepperoni;The Pepperoni Pizza;2015-01-15 18:34:32
2010;896;cali_ckn_l;2015-01-15 00:00:00;18:27:28;20,75;20,75;L;Chicken;Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese;The California Chicken Pizza;2015-01-15 18:39:03
2011;896;five_cheese_l;2015-01-15 00:00:00;18:27:28;18,5;18,5;L;Veggie;Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic;The Five Cheese Pizza;2015-01-15 18:43:16
2012;897;ital_cpcllo_l;2015-01-15 00:00:00;18:53:07;20,5;20,5;L;Classic;Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano;The Italian Capocollo Pizza;2015-01-15 19:13:25
2013;897;mexicana_s;2015-01-15 00:00:00;18:53:07;12;12;S;Veggie;Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic;The Mexicana Pizza;2015-01-15 19:14:24
2014;897;spinach_fet_l;2015-01-15 00:00:00;18:53:07;20,25;20,25;L;Veggie;Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic;The Spinach and Feta Pizza;2015-01-15 19:14:27
2015;898;classic_dlx_s;2015-01-15 00:00:00;18:56:49;12;12;S;Classic;Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon;The Classic Deluxe Pizza;2015-01-15 19:15:47
2016;899;spicy_ital_l;2015-01-15 00:00:00;19:06:14;20,75;20,75;L;Supreme;Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic;The Spicy Italian Pizza;2015-01-15 19:19:36
2017;899;the_greek_xl;2015-01-15 00:00:00;19:06:14;25,5;25,5;XL;Classic;Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions;The Greek Pizza;2015-01-15 19:20:06
2018;900;pepperoni_l;2015-01-15 00:00:00;19:09:51;15,25;15,25;L;Classic;Mozzarella Cheese, Pepperoni;The Pepperoni Pizza;2015-01-15 19:26:09
2019;900;pepperoni_s;2015-01-15 00:00:00;19:09:51;9,75;9,75;S;Classic;Mozzarella Cheese, Pepperoni;The Pepperoni Pizza;2015-01-15 19:24:48
2020;901;big_meat_s;2015-01-15 00:00:00;19:16:11;12;12;S;Classic;Bacon, Pepperoni, Italian Sausage, Chorizo Sausage;The Big Meat Pizza;2015-01-15 19:33:50
2021;902;peppr_salami_l;2015-01-15 00:00:00;19:21:00;20,75;20,75;L;Supreme;Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic;The Pepper Salami Pizza;2015-01-15 19:39:27
2022;903;classic_dlx_l;2015-01-15 00:00:00;19:27:22;20,5;20,5;L;Classic;Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon;The Classic Deluxe Pizza;2015-01-15 19:42:02
2023;903;peppr_salami_l;2015-01-15 00:00:00;19:27:22;20,75;20,75;L;Supreme;Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic;The Pepper Salami Pizza;2015-01-15 19:42:25
2024;903;soppressata_l;2015-01-15 00:00:00;19:27:22;20,75;20,75;L;Supreme;Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic;The Soppressata Pizza;2015-01-15 19:48:00
2025;904;bbq_ckn_m;2015-01-15 00:00:00;20:07:01;16,75;16,75;M;Chicken;Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce;The Barbecue Chicken Pizza;2015-01-15 20:21:52
2026;904;pep_msh_pep_s;2015-01-15 00:00:00;20:07:01;11;11;S;Classic;Pepperoni, Mushrooms, Green Peppers;The Pepperoni, Mushroom, and Peppers Pizza;2015-01-15 20:28:57
2027;905;bbq_ckn_m;2015-01-15 00:00:00;20:12:06;16,75;16,75;M;Chicken;Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce;The Barbecue Chicken Pizza;2015-01-15 20:30:26
2028;905;ital_veggie_m;2015-01-15 00:00:00;20:12:06;16,75;16,75;M;Veggie;Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce;The Italian Vegetables Pizza;2015-01-15 20:35:38
2029;905;veggie_veg_m;2015-01-15 00:00:00;20:12:06;16;16;M;Veggie;Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic;The Vegetables + Vegetables Pizza;2015-01-15 20:29:42
2030;906;soppressata_s;2015-01-15 00:00:00;20:51:59;12,5;12,5;S;Supreme;Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic;The Soppressata Pizza;2015-01-15 21:09:27
2031;906;southw_ckn_l;2015-01-15 00:00:00;20:51:59;20,75;20,75;L;Chicken;Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce;The Southwest Chicken Pizza;2015-01-15 21:12:13
2032;907;sicilian_s;2015-01-15 00:00:00;20:54:32;12,25;12,25;S;Supreme;Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic;The Sicilian Pizza;2015-01-15 21:11:25
2033;908;pepperoni_m;2015-01-15 00:00:00;21:42:32;12,5;12,5;M;Classic;Mozzarella Cheese, Pepperoni;The Pepperoni Pizza;2015-01-15 21:55:38
2034;908;thai_ckn_l;2015-01-15 00:00:00;21:42:32;20,75;20,75;L;Chicken;Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce;The Thai Chicken Pizza;2015-01-15 21:58:46
2035;909;bbq_ckn_l;2015-01-16 00:00:00;11:19:25;20,75;20,75;L;Chicken;Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce;The Barbecue Chicken Pizza;2015-01-16 11:37:23
2036;909;ital_veggie_m;2015-01-16 00:00:00;11:19:25;16,75;16,75;M;Veggie;Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce;The Italian Vegetables Pizza;2015-01-16 11:35:48
2037;909;spicy_ital_s;2015-01-16 00:00:00;11:19:25;12,5;12,5;S;Supreme;Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic;The Spicy Italian Pizza;2015-01-16 11:34:29
2038;910;ital_cpcllo_s;2015-01-16 00:00:00;11:25:40;12;12;S;Classic;Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano;The Italian Capocollo Pizza;2015-01-16 11:43:11
2039;910;prsc_argla_s;2015-01-16 00:00:00;11:25:40;12,5;12,5;S;Supreme;Prosciutto di San Daniele, Arugula, Mozzarella Cheese;The Prosciutto and Arugula Pizza;2015-01-16 11:48:01
2040;910;veggie_veg_l;2015-01-16 00:00:00;11:25:40;20,25;20,25;L;Veggie;Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic;The Vegetables + Vegetables Pizza;2015-01-16 11:37:12
2041;911;bbq_ckn_s;2015-01-16 00:00:00;11:36:00;12,75;12,75;S;Chicken;Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce;The Barbecue Chicken Pizza;2015-01-16 11:54:30
2042;911;spinach_fet_s;2015-01-16 00:00:00;11:36:00;12;12;S;Veggie;Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic;The Spinach and Feta Pizza;2015-01-16 11:52:36
2043;912;pep_msh_pep_m;2015-01-16 00:00:00;11:39:48;14,5;14,5;M;Classic;Pepperoni, Mushrooms, Green Peppers;The Pepperoni, Mushroom, and Peppers Pizza;2015-01-16 12:00:27
2044;913;spinach_supr_s;2015-01-16 00:00:00;11:55:24;12,5;12,5;S;Supreme;Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese;The Spinach Supreme Pizza;2015-01-16 12:10:30
2045;914;veggie_veg_m;2015-01-16 00:00:00;12:14:22;16;16;M;Veggie;Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic;The Vegetables + Vegetables Pizza;2015-01-16 12:25:55
2046;915;bbq_ckn_m;2015-01-16 00:00:00;12:20:22;16,75;16,75;M;Chicken;Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce;The Barbecue Chicken Pizza;2015-01-16 12:36:52
2047;915;five_cheese_l;2015-01-16 00:00:00;12:20:22;18,5;18,5;L;Veggie;Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic;The Five Cheese Pizza;2015-01-16 12:44:54
2048;915;green_garden_s;2015-01-16 00:00:00;12:20:22;12;12;S;Veggie;Spinach, Mushrooms, Tomatoes, Green Olives, Feta Cheese;The Green Garden Pizza;2015-01-16 12:39:58
2049;915;napolitana_m;2015-01-16 00:00:00;12:20:22;16;16;M;Classic;Tomatoes, Anchovies, Green Olives, Red Onions, Garlic;The Napolitana Pizza;2015-01-16 12:34:37
2050;915;pepperoni_l;2015-01-16 00:00:00;12:20:22;15,25;15,25;L;Classic;Mozzarella Cheese, Pepperoni;The Pepperoni Pizza;2015-01-16 12:36:29
2051;915;pepperoni_m;2015-01-16 00:00:00;12:20:22;12,5;12,5;M;Classic;Mozzarella Cheese, Pepperoni;The Pepperoni Pizza;2015-01-16 12:41:40
2052;915;prsc_argla_s;2015-01-16 00:00:00;12:20:22;12,5;12,5;S;Supreme;Prosciutto di San Daniele, Arugula, Mozzarella Cheese;The Prosciutto and Arugula Pizza;2015-01-16 12:38:06
2053;915;spicy_ital_l;2015-01-16 00:00:00;12:20:22;20,75;20,75;L;Supreme;Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic;The Spicy Italian Pizza;2015-01-16 12:40:03
2054;916;ital_supr_m;2015-01-16 00:00:00;12:30:09;16,5;16,5;M;Supreme;Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic;The Italian Supreme Pizza;2015-01-16 12:47:35
2055;916;mexicana_l;2015-01-16 00:00:00;12:30:09;20,25;20,25;L;Veggie;Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic;The Mexicana Pizza;2015-01-16 12:45:22
2056;916;pepperoni_l;2015-01-16 00:00:00;12:30:09;15,25;15,25;L;Classic;Mozzarella Cheese, Pepperoni;The Pepperoni Pizza;2015-01-16 12:50:45
2057;916;the_greek_xl;2015-01-16 00:00:00;12:30:09;25,5;25,5;XL;Classic;Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions;The Greek Pizza;2015-01-16 12:48:34
2058;917;southw_ckn_l;2015-01-16 00:00:00;12:34:15;20,75;20,75;L;Chicken;Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce;The Southwest Chicken Pizza;2015-01-16 12:54:53
2059;918;spinach_fet_s;2015-01-16 00:00:00;13:06:04;12;12;S;Veggie;Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic;The Spinach and Feta Pizza;2015-01-16 13:27:18
2060;919;napolitana_l;2015-01-16 00:00:00;13:11:15;20,5;20,5;L;Classic;Tomatoes, Anchovies, Green Olives, Red Onions, Garlic;The Napolitana Pizza;2015-01-16 13:29:58
2061;920;bbq_ckn_m;2015-01-16 00:00:00;13:16:55;16,75;16,75;M;Chicken;Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce;The Barbecue Chicken Pizza;2015-01-16 13:33:51
2062;920;classic_dlx_m;2015-01-16 00:00:00;13:16:55;16;16;M;Classic;Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon;The Classic Deluxe Pizza;2015-01-16 13:39:55
2063;921;southw_ckn_l;2015-01-16 00:00:00;13:18:32;20,75;20,75;L;Chicken;Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce;The Southwest Chicken Pizza;2015-01-16 13:32:52
2064;921;spin_pesto_l;2015-01-16 00:00:00;13:18:32;20,75;20,75;L;Veggie;Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce;The Spinach Pesto Pizza;2015-01-16 13:38:23
2065;922;calabrese_m;2015-01-16 00:00:00;13:19:43;16,25;16,25;M;Supreme;慛duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic;The Calabrese Pizza;2015-01-16 13:29:46
2066;922;pepperoni_m;2015-01-16 00:00:00;13:19:43;12,5;12,5;M;Classic;Mozzarella Cheese, Pepperoni;The Pepperoni Pizza;2015-01-16 13:35:21
2067;922;southw_ckn_l;2015-01-16 00:00:00;13:19:43;20,75;20,75;L;Chicken;Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce;The Southwest Chicken Pizza;2015-01-16 13:34:48
2068;923;mexicana_m;2015-01-16 00:00:00;13:23:29;16;16;M;Veggie;Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic;The Mexicana Pizza;2015-01-16 13:40:33
2069;923;spinach_fet_s;2015-01-16 00:00:00;13:23:29;12;12;S;Veggie;Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic;The Spinach and Feta Pizza;2015-01-16 13:41:22
2070;924;pepperoni_l;2015-01-16 00:00:00;13:27:57;15,25;15,25;L;Classic;Mozzarella Cheese, Pepperoni;The Pepperoni Pizza;2015-01-16 13:47:23
2071;924;southw_ckn_l;2015-01-16 00:00:00;13:27:57;20,75;20,75;L;Chicken;Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce;The Southwest Chicken Pizza;2015-01-16 13:47:07
2072;925;veggie_veg_l;2015-01-16 00:00:00;13:42:47;20,25;20,25;L;Veggie;Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic;The Vegetables + Vegetables Pizza;2015-01-16 14:04:58
2073;926;classic_dlx_m;2015-01-16 00:00:00;13:51:38;16;16;M;Classic;Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon;The Classic Deluxe Pizza;2015-01-16 14:03:29
2074;926;pepperoni_l;2015-01-16 00:00:00;13:51:38;15,25;15,25;L;Classic;Mozzarella Cheese, Pepperoni;The Pepperoni Pizza;2015-01-16 14:08:07
2075;926;sicilian_s;2015-01-16 00:00:00;13:51:38;12,25;12,25;S;Supreme;Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic;The Sicilian Pizza;2015-01-16 14:02:51
2076;926;veggie_veg_l;2015-01-16 00:00:00;13:51:38;20,25;20,25;L;Veggie;Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic;The Vegetables + Vegetables Pizza;2015-01-16 14:08:11
2077;927;cali_ckn_m;2015-01-16 00:00:00;13:59:21;16,75;16,75;M;Chicken;Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese;The California Chicken Pizza;2015-01-16 14:18:24
2078;927;ckn_alfredo_m;2015-01-16 00:00:00;13:59:21;16,75;16,75;M;Chicken;Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce;The Chicken Alfredo Pizza;2015-01-16 14:12:35
2079;927;classic_dlx_m;2015-01-16 00:00:00;13:59:21;16;16;M;Classic;Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon;The Classic Deluxe Pizza;2015-01-16 14:13:53
2080;927;four_cheese_m;2015-01-16 00:00:00;13:59:21;14,75;14,75;M;Veggie;Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic;The Four Cheese Pizza;2015-01-16 14:11:39
2081;927;hawaiian_s;2015-01-16 00:00:00;13:59:21;10,5;10,5;S;Classic;Sliced Ham, Pineapple, Mozzarella Cheese;The Hawaiian Pizza;2015-01-16 14:15:39
2082;927;ital_cpcllo_s;2015-01-16 00:00:00;13:59:21;12;12;S;Classic;Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano;The Italian Capocollo Pizza;2015-01-16 14:21:19
2083;927;mexicana_m;2015-01-16 00:00:00;13:59:21;16;16;M;Veggie;Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic;The Mexicana Pizza;2015-01-16 14:19:53
2084;927;napolitana_m;2015-01-16 00:00:00;13:59:21;16;16;M;Classic;Tomatoes, Anchovies, Green Olives, Red Onions, Garlic;The Napolitana Pizza;2015-01-16 14:17:56
2085;927;spinach_fet_m;2015-01-16 00:00:00;13:59:21;16;16;M;Veggie;Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic;The Spinach and Feta Pizza;2015-01-16 14:17:22
2086;928;cali_ckn_l;2015-01-16 00:00:00;14:14:40;20,75;20,75;L;Chicken;Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese;The California Chicken Pizza;2015-01-16 14:29:24
2087;928;thai_ckn_l;2015-01-16 00:00:00;14:14:40;20,75;20,75;L;Chicken;Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce;The Thai Chicken Pizza;2015-01-16 14:27:51
2088;929;five_cheese_l;2015-01-16 00:00:00;14:24:45;18,5;18,5;L;Veggie;Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic;The Five Cheese Pizza;2015-01-16 14:45:54
2089;930;ital_cpcllo_s;2015-01-16 00:00:00;15:00:11;12;12;S;Classic;Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano;The Italian Capocollo Pizza;2015-01-16 15:18:45
2090;930;napolitana_l;2015-01-16 00:00:00;15:00:11;20,5;20,5;L;Classic;Tomatoes, Anchovies, Green Olives, Red Onions, Garlic;The Napolitana Pizza;2015-01-16 15:16:38
2091;930;pep_msh_pep_s;2015-01-16 00:00:00;15:00:11;11;11;S;Classic;Pepperoni, Mushrooms, Green Peppers;The Pepperoni, Mushroom, and Peppers Pizza;2015-01-16 15:17:41
2092;931;bbq_ckn_l;2015-01-16 00:00:00;15:27:24;20,75;20,75;L;Chicken;Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce;The Barbecue Chicken Pizza;2015-01-16 15:41:17
2093;931;five_cheese_l;2015-01-16 00:00:00;15:27:24;18,5;18,5;L;Veggie;Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic;The Five Cheese Pizza;2015-01-16 15:48:03
2094;931;peppr_salami_s;2015-01-16 00:00:00;15:27:24;12,5;12,5;S;Supreme;Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic;The Pepper Salami Pizza;2015-01-16 15:41:01
2095;932;calabrese_m;2015-01-16 00:00:00;15:33:19;16,25;16,25;M;Supreme;慛duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic;The Calabrese Pizza;2015-01-16 15:49:35
2096;932;thai_ckn_s;2015-01-16 00:00:00;15:33:19;12,75;12,75;S;Chicken;Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce;The Thai Chicken Pizza;2015-01-16 15:45:47
2097;933;five_cheese_l;2015-01-16 00:00:00;15:49:05;18,5;18,5;L;Veggie;Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic;The Five Cheese Pizza;2015-01-16 16:08:53
2098;934;thai_ckn_l;2015-01-16 00:00:00;15:55:24;20,75;20,75;L;Chicken;Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce;The Thai Chicken Pizza;2015-01-16 16:07:36
2099;935;big_meat_s;2015-01-16 00:00:00;16:14:59;12;12;S;Classic;Bacon, Pepperoni, Italian Sausage, Chorizo Sausage;The Big Meat Pizza;2015-01-16 16:32:22
2100;935;spicy_ital_l;2015-01-16 00:00:00;16:14:59;20,75;20,75;L;Supreme;Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic;The Spicy Italian Pizza;2015-01-16 16:34:51
2101;935;spinach_fet_m;2015-01-16 00:00:00;16:14:59;16;16;M;Veggie;Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic;The Spinach and Feta Pizza;2015-01-16 16:34:25
2102;935;the_greek_m;2015-01-16 00:00:00;16:14:59;16;16;M;Classic;Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions;The Greek Pizza;2015-01-16 16:31:12
2103;936;sicilian_s;2015-01-16 00:00:00;16:19:19;12,25;12,25;S;Supreme;Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic;The Sicilian Pizza;2015-01-16 16:31:53
2104;937;spicy_ital_s;2015-01-16 00:00:00;16:20:32;12,5;12,5;S;Supreme;Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic;The Spicy Italian Pizza;2015-01-16 16:28:42
2105;938;ital_supr_m;2015-01-16 00:00:00;16:43:09;16,5;16,5;M;Supreme;Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic;The Italian Supreme Pizza;2015-01-16 17:01:32
2106;938;peppr_salami_l;2015-01-16 00:00:00;16:43:09;20,75;20,75;L;Supreme;Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic;The Pepper Salami Pizza;2015-01-16 17:03:20
